date,temperature,humidity,luminosity
2019-11-27 16:58:19.061,24.1,31.0,105
2019-11-27 16:58:16.787,24.1,31.0,107
2019-11-27 16:58:14.514,24.1,30.9,115
2019-11-27 16:58:12.237,24.1,30.9,117
2019-11-27 16:58:09.964,24.1,30.9,109
2019-11-27 16:58:07.689,24.1,30.9,105
2019-11-27 16:58:05.417,24.1,30.9,113
2019-11-27 16:58:03.140,24.1,30.9,112
2019-11-27 16:58:00.867,24.1,30.9,109
2019-11-27 16:57:58.593,24.1,30.9,107
2019-11-27 16:57:56.320,24.1,30.9,107
2019-11-27 16:57:54.048,24.1,30.9,106
2019-11-27 16:57:51.770,24.1,30.9,106
2019-11-27 16:57:49.496,24.1,30.9,109
2019-11-27 16:57:47.224,24.1,30.9,111
2019-11-27 16:57:44.951,24.1,30.9,112
2019-11-27 16:57:42.673,24.1,30.9,112
2019-11-27 16:57:40.400,24.2,30.8,108
2019-11-27 16:57:38.126,24.2,30.8,109
2019-11-27 16:57:35.853,24.2,30.8,109
2019-11-27 16:57:33.580,24.2,30.8,109
2019-11-27 16:57:31.303,24.2,30.9,109
2019-11-27 16:57:29.029,24.2,30.9,109
2019-11-27 16:57:26.756,24.2,30.9,109
2019-11-27 16:57:24.483,24.2,30.9,109
2019-11-27 16:57:22.210,24.1,30.9,109
2019-11-27 16:57:19.932,24.2,31.0,109
2019-11-27 16:57:17.660,24.2,31.0,109
2019-11-27 16:57:15.387,24.2,31.0,109
2019-11-27 16:57:13.113,24.2,31.0,109
2019-11-27 16:57:10.841,24.2,31.0,108
2019-11-27 16:57:08.563,24.2,31.0,108
2019-11-27 16:57:06.290,24.2,31.0,108
2019-11-27 16:57:04.017,24.2,31.0,108
2019-11-27 16:57:01.744,24.2,31.0,108
2019-11-27 16:56:59.470,24.2,31.0,109
2019-11-27 16:56:57.193,24.2,31.0,109
2019-11-27 16:56:54.920,24.2,31.0,109
2019-11-27 16:56:52.646,24.2,31.0,109
2019-11-27 16:56:50.374,24.2,31.0,109
2019-11-27 16:56:48.101,24.2,31.0,109
2019-11-27 16:56:45.823,24.2,31.0,110
2019-11-27 16:56:43.550,24.2,31.0,109
2019-11-27 16:56:41.277,24.2,31.0,109
2019-11-27 16:56:39.004,24.2,31.1,109
2019-11-27 16:56:36.726,24.2,31.1,109
2019-11-27 16:56:34.453,24.2,31.1,109
2019-11-27 16:56:32.180,24.2,31.1,109
2019-11-27 16:56:29.906,24.2,31.1,109
2019-11-27 16:56:27.633,24.2,31.1,109
2019-11-27 16:56:25.356,24.2,31.1,109
2019-11-27 16:56:23.082,24.2,31.1,108
2019-11-27 16:56:20.810,24.2,31.1,108
2019-11-27 16:56:18.537,24.2,31.1,108
2019-11-27 16:56:16.259,24.2,31.1,108
2019-11-27 16:56:13.986,24.2,31.1,107
2019-11-27 16:56:11.712,24.2,31.1,111
2019-11-27 16:56:09.439,24.2,31.1,111
2019-11-27 16:56:07.165,24.2,31.2,111
2019-11-27 16:56:04.888,24.2,31.1,112
2019-11-27 16:56:02.615,24.2,31.2,109
2019-11-27 16:56:00.341,24.2,31.2,107
2019-11-27 16:55:58.068,24.2,31.2,110
2019-11-27 16:55:55.794,24.2,31.2,112
2019-11-27 16:55:53.517,24.2,31.2,111
2019-11-27 16:55:51.245,24.2,31.2,110
2019-11-27 16:55:48.972,24.2,31.2,105
2019-11-27 16:55:46.698,24.2,31.3,113
2019-11-27 16:55:44.425,24.2,31.3,113
2019-11-27 16:55:42.148,24.2,31.3,107
2019-11-27 16:55:39.874,24.2,31.4,102
2019-11-27 16:55:37.601,24.2,31.4,102
2019-11-27 16:55:35.327,24.2,31.4,103
2019-11-27 16:55:33.051,24.2,31.5,104
2019-11-27 16:55:30.777,24.2,31.5,108
2019-11-27 16:55:28.504,24.2,31.6,109
2019-11-27 16:55:26.231,24.2,31.6,105
2019-11-27 16:55:23.957,24.2,31.7,105
2019-11-27 16:55:21.681,24.2,31.7,99
2019-11-27 16:55:19.408,24.2,31.8,98
2019-11-27 16:55:17.134,24.2,31.9,98
2019-11-27 16:55:14.861,24.2,32.0,102
2019-11-27 16:55:12.584,24.2,32.1,104
2019-11-27 16:55:10.310,24.2,32.2,104
2019-11-27 16:55:08.037,24.2,32.2,106
2019-11-27 16:55:05.764,24.2,32.4,103
2019-11-27 16:55:03.486,24.2,32.5,96
2019-11-27 16:55:01.213,24.2,32.6,95
2019-11-27 16:54:58.940,24.2,32.7,95
2019-11-27 16:54:56.667,24.2,32.9,96
2019-11-27 16:54:54.393,24.2,33.1,96
2019-11-27 16:54:52.117,24.2,33.3,97
2019-11-27 16:54:49.844,24.2,33.6,96
2019-11-27 16:54:47.570,24.2,33.8,95
